loc_rowid,kepid,kepoi_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,label
1113,4476123,K00814.01,CONFIRMED,22.36646466,0.4,5.228,986.8,536,19.45,32.1,5395,4.615,-0.34,0.734,0.821,294.71063,39.52174,1
1114,4544670,K00815.01,CANDIDATE,34.84398644,0.934,2.9315,4523.6,511,16.1,76.8,5509,4.482,-0.16,0.871,0.84,285.92001,39.624828,0
1115,4664847,K00816.01,CONFIRMED,7.748094239,0.517,3.5957,2472.1,964,204.39,113.2,5973,4.439,0.36,1.085,1.181,294.4899,39.771439,1
1116,4725681,K00817.01,CONFIRMED,23.96793669,0.416,3.827,1182.3,329,2.77,27.5,3747,4.728,0.1,0.524,0.536,283.86639,39.898079,1
1117,4725681,K00817.02,CONFIRMED,8.29561738,0.888,1.3421,824.3,469,11.39,17.9,3747,4.728,0.1,0.524,0.536,283.86639,39.898079,1
1118,4913852,K00818.01,CONFIRMED,8.11437482,0.573,2.2736,1558,460,10.55,56.4,3692,4.753,0.28,0.517,0.553,288.81201,40.033401,1
1119,4932348,K00819.01,FALSE POSITIVE,38.03672948,0.501,4.34617,82871.6,500,14.81,1300,5575,4.521,0.36,0.932,1.051,294.14789,40.055538,0
1120,4936180,K00820.01,FALSE POSITIVE,4.64090031,1.28,35.512,2450.6,1155,421.08,296.9,6463,4.5,-1.66,0.826,0.786,295.11371,40.071171,0
1121,5021899,K00821.01,CONFIRMED,21.81295996,0.053,4.3791,1175.4,639,39.33,37.8,5601,4.41,0.08,0.999,0.934,294.77686,40.15374,1
1122,5077629,K00822.01,FALSE POSITIVE,7.91936937,0.733,3.3148,15148.1,814,104,389,5690,4.588,-0.4,0.776,0.852,283.53845,40.217999,0
1123,5164255,K00824.01,CONFIRMED,15.37562369,0.692,3.3169,15337,600,30.54,166,4986,4.496,0.16,0.833,0.793,283.25354,40.358189,1
1124,5252423,K00825.01,CONFIRMED,8.10363271,0.047,3.161,887.9,687,52.82,39.3,4861,4.574,-0.08,0.732,0.733,283.22141,40.421829,1
1125,5252423,K00825.02,CONFIRMED,4.71510843,0.258,2.506,417.5,823,108.84,21.3,4861,4.574,-0.08,0.732,0.733,283.22141,40.421829,1
1126,5272878,K00826.01,CONFIRMED,6.365839713,0.524,2.9721,780.7,914,165.33,70.8,5776,4.554,-0.18,0.849,0.939,291.14951,40.420521,1
1127,5283542,K00827.01,FALSE POSITIVE,5.97581754,0.941,3.065,962.4,1047,284.25,50.3,6108,4.471,-0.08,0.997,1.072,294.22397,40.417858,0
1128,5287983,K00828.01,FALSE POSITIVE,2.507089906,1.255,2.0067,1339.2,1326,730.47,64.9,5926,4.506,-0.04,0.939,1.03,295.37805,40.493401,0
1129,5358241,K00829.01,CONFIRMED,18.64932728,0.08,4.4056,893.6,701,57.13,46.1,5775,4.405,0.16,1.053,1.026,290.46176,40.562462,1
1130,5358241,K00829.02,CONFIRMED,9.75192101,0.949,4.793,418,870,135.66,28.5,5775,4.405,0.16,1.053,1.026,290.46176,40.562462,1
1131,5358241,K00829.03,CONFIRMED,38.5576546,0.911,5.794,993,550,21.71,39.7,5775,4.405,0.16,1.053,1.026,290.46176,40.562462,1
1132,5358624,K00830.01,CONFIRMED,3.525632539,0.12,2.59959,22335,975,213.12,1996.7,5150,4.572,0.08,0.793,0.855,290.58173,40.5774,1
1133,5370302,K00831.01,FALSE POSITIVE,3.9043425,0.709,3.831,16228.4,1104,351.05,323.4,5810,4.526,-0.06,0.898,0.989,294.05676,40.549679,0
1134,5372966,K00832.01,FALSE POSITIVE,9.286358079,0.377,3.49949,44791.4,796,95.03,1671.1,5670,4.523,-0.4,0.821,0.82,294.74396,40.53392,0
1135,5376067,K00833.01,FALSE POSITIVE,3.951405455,1.276,2.1862,2453.9,1133,388.71,117.2,6046,4.539,-0.38,0.869,0.953,295.50439,40.505489,0
1136,5436502,K00834.01,CONFIRMED,23.65369415,0.008,8.2183,3341.8,731,67.65,266.3,5739,4.191,0.3,1.384,1.083,287.89713,40.637821,1
1137,5436502,K00834.02,CONFIRMED,13.23352214,0.014,6.7372,504.6,888,146.67,49.1,5739,4.191,0.3,1.384,1.083,287.89713,40.637821,1
1138,5436502,K00834.03,CONFIRMED,6.15560285,0.235,4.9843,285,1146,406.94,35.1,5739,4.191,0.3,1.384,1.083,287.89713,40.637821,1
1139,5436502,K00834.04,CONFIRMED,2.090811305,0.746,3.388,115.9,1642,1718.04,19.9,5739,4.191,0.3,1.384,1.083,287.89713,40.637821,1
1140,5436502,K00834.05,CONFIRMED,50.4467417,0.379,7.159,370.3,568,24.64,19.4,5739,4.191,0.3,1.384,1.083,287.89713,40.637821,1
1141,5456651,K00835.01,CONFIRMED,11.76307164,0.048,2.9076,1037.3,616,33.99,48.9,4959,4.603,0.16,0.756,0.849,294.20215,40.66341,1
1142,5456651,K00835.02,CONFIRMED,56.2279271,0.7,3.57,862.7,366,4.22,20.9,4959,4.603,0.16,0.756,0.849,294.20215,40.66341,1
1143,5481416,K00836.01,FALSE POSITIVE,2.384052875,1.178,3.0918,1268.1,1010,244.87,50.5,4794,4.58,-0.22,0.701,0.683,299.64285,40.691238,0
1144,5531576,K00837.01,CONFIRMED,7.953547,0.3,2.6312,875.4,696,55.37,38.4,4768,4.536,0.18,0.779,0.759,291.15878,40.750271,1
1145,5531576,K00837.02,CONFIRMED,4.14451656,0.004,2.3421,391.8,864,132.08,22.8,4768,4.536,0.18,0.779,0.759,291.15878,40.750271,1
1146,5534814,K00838.01,FALSE POSITIVE,4.859386384,1.259,2.2757,6044.3,1114,364.23,269.7,6072,4.47,-0.1,0.988,1.05,292.21436,40.759762,0
1147,5649215,K00839.01,FALSE POSITIVE,2.446737317,1.241,4.7211,1177.9,1261,597.19,110.2,5764,4.548,-0.12,0.863,0.959,298.96112,40.862808,0
1148,5651104,K00840.01,CONFIRMED,3.04033046,0.736,1.8411,10858.8,1021,257.29,568.2,5035,4.519,-0.06,0.791,0.754,299.3161,40.82238,1
1149,5792202,K00841.01,CONFIRMED,15.33528675,0.773,3.897,3081.4,610,32.67,86.6,5251,4.581,0.21,0.817,0.926,292.23676,41.08588,1
1150,5792202,K00841.02,CONFIRMED,31.33046135,0.798,5.176,5073.8,481,12.61,117.2,5251,4.581,0.21,0.817,0.926,292.23676,41.08588,1
1151,5792202,K00841.03,CONFIRMED,6.54626149,0.644,2.75,655.9,810,101.78,24.8,5251,4.581,0.21,0.817,0.926,292.23676,41.08588,1
1152,5792202,K00841.04,FALSE POSITIVE,269.306232,1.219,14.931,1708,235,0.72,18.1,5251,4.581,0.21,0.817,0.926,292.23676,41.08588,0
1153,5792202,K00841.05,FALSE POSITIVE,499.47338,0.793,12.248,1662,191,0.31,15.7,5251,4.581,0.21,0.817,0.926,292.23676,41.08588,0
1154,5794379,K00842.01,CONFIRMED,12.71809866,0.427,3.0957,1149.4,562,23.6,52.7,4702,4.592,-0.22,0.686,0.67,292.91312,41.060921,1
1155,5794379,K00842.02,CONFIRMED,36.06588163,0.26,4.3246,1563.8,397,5.88,51.7,4702,4.592,-0.22,0.686,0.67,292.91312,41.060921,1
1156,5881688,K00843.01,CONFIRMED,4.190425659,0.458,2.8589,2877.4,1234,547.9,240.6,6073,4.392,0.2,1.135,1.163,293.49661,41.137589,1
1157,6022556,K00844.01,CONFIRMED,3.709870784,0.023,3.0694,2020.3,1151,415.1,116.1,5727,4.463,0.14,0.978,1.013,283.86441,41.346458,1
1158,6032497,K00845.01,CONFIRMED,16.3297527,0.791,6.271,1187.5,727,66.08,74.6,5878,4.444,-0.06,0.987,0.989,288.51001,41.301769,1
1159,6061119,K00846.01,CONFIRMED,27.80756622,0.782,4.21587,25391.1,554,22.24,748.1,5862,4.584,-0.52,0.785,0.865,296.88821,41.396091,1
1160,6191521,K00847.01,CONFIRMED,80.8723469,0.527,11.195,3604.6,452,9.88,160.9,5510,4.222,0.16,1.238,0.932,287.1543,41.565788,1
1161,6267425,K00848.01,FALSE POSITIVE,3.166465862,1.266,2.9381,4357.2,954,196.31,122.1,4968,4.575,-0.36,0.704,0.68,284.86929,41.679192,0
1162,6276477,K00849.01,CONFIRMED,10.35533116,0.029,3.1775,750.6,777,86.22,49.2,5501,4.462,0.02,0.918,0.891,288.9942,41.633282,1
1163,6291653,K00850.01,CONFIRMED,10.52629458,0.644,2.5211,9768,713,61.16,482.3,5386,4.553,-0.2,0.793,0.82,293.87811,41.66177,1
1164,6392727,K00851.01,CONFIRMED,4.583520948,0.045,2.7055,3812.1,1038,274.98,99.5,5815,4.54,-0.12,0.877,0.973,299.18686,41.74268,1
1165,6422070,K00852.01,CONFIRMED,3.76181843,0.926,3.5176,510.6,1121,372.62,35.9,5653,4.472,0.1,0.949,0.974,283.31638,41.83712,1
1166,6428700,K00853.01,CONFIRMED,8.20396958,0.823,2.9667,1024.4,742,71.5,54.4,5015,4.499,0.1,0.826,0.785,286.5657,41.808399,1
1167,6428700,K00853.02,CONFIRMED,14.49645186,0.97,4.016,647.5,613,33.48,25.7,5015,4.499,0.1,0.826,0.785,286.5657,41.808399,1
1168,6435936,K00854.01,CONFIRMED,56.0560754,0.018,4.685,1626,233,0.69,27.4,3593,4.757,0.26,0.491,0.503,289.50848,41.812119,1
1169,6522242,K00855.01,CONFIRMED,41.40831669,0.377,5.0264,22838.9,453,9.93,907.8,5522,4.586,-0.46,0.747,0.786,291.76041,41.944069,1
1170,6526710,K00856.01,CANDIDATE,39.74893077,0.881,7.3051,15178.9,552,21.87,561.1,6122,4.487,-0.18,0.964,1.041,293.17929,41.969238,0
1171,6587280,K00857.01,CONFIRMED,5.715425977,0.348,2.5242,908.1,850,123.03,59.4,5237,4.572,0.24,0.826,0.927,285.11047,42.033958,1
1172,6587280,K00857.02,CONFIRMED,20.0261412,0.957,1.611,421.2,559,23.14,10.7,5237,4.572,0.24,0.826,0.927,285.11047,42.033958,1
1173,6599919,K00858.01,FALSE POSITIVE,13.61014819,1.081,2.594,5732.9,733,68.29,184.1,5697,4.46,-0.26,0.903,0.857,289.89777,42.009151,0
1174,6675056,K00859.01,FALSE POSITIVE,10.44331991,0.23,2.743,1159.8,667,46.94,51.7,4947,4.516,0.08,0.802,0.769,286.24356,42.148811,0
1175,6685526,K00861.01,CONFIRMED,2.237489571,0.128,1.8119,315.8,1160,427.17,30.7,5265,4.58,0.14,0.81,0.91,290.00757,42.116459,1
1176,6756669,K00862.01,FALSE POSITIVE,5.851520671,0.211,3.11058,33003.6,901,155.89,1630.4,5532,4.53,-0.34,0.806,0.804,284.08731,42.233231,0
1177,6784235,K00863.01,CONFIRMED,3.167893418,0.026,2.1814,781.2,1221,526.23,64.8,5895,4.503,-0.02,0.94,1.026,293.81647,42.212502,1
1178,6849310,K00864.01,CONFIRMED,4.311780262,0.196,2.7251,1154,1038,274.84,86.1,5527,4.484,0.16,0.927,0.956,287.24268,42.301369,1
1179,6849310,K00864.02,CONFIRMED,20.0504494,0.383,4.556,840.9,622,35.44,37.8,5527,4.484,0.16,0.927,0.956,287.24268,42.301369,1
1180,6849310,K00864.03,CONFIRMED,9.76734503,0.9,1.6585,569.1,791,92.46,21.1,5527,4.484,0.16,0.927,0.956,287.24268,42.301369,1
1181,6862328,K00865.01,CANDIDATE,119.0207044,0.076,8.1405,7430.5,366,4.25,223.5,5453,4.342,0.16,1.062,0.904,291.58377,42.36816,0
1182,6862603,K00866.01,FALSE POSITIVE,2.861159894,0.965,1.8832,1014.3,1355,797.1,58.3,6126,4.458,-0.04,1.021,1.09,291.67172,42.343109,0
1183,6863998,K00867.01,CONFIRMED,16.08518937,0.867,3.984,1442.4,613,33.43,62.6,5239,4.523,0,0.826,0.83,292.10519,42.380322,1
1184,6867155,K00868.01,CANDIDATE,235.9986399,0.778,8.2284,20714.6,188,0.29,271.8,4245,4.627,0.12,0.657,0.666,293.00797,42.307201,0
1185,6948054,K00869.01,CONFIRMED,7.49018305,0.02,2.7297,1123.6,753,76.06,53,5103,4.562,0.04,0.787,0.823,291.63898,42.436321,1
1186,6948054,K00869.02,CONFIRMED,36.2761238,0.035,4.7865,1572.6,445,9.29,45.5,5103,4.562,0.04,0.787,0.823,291.63898,42.436321,1
1187,6948054,K00869.03,CONFIRMED,17.46087931,0.594,2.2641,812.4,568,24.6,22.6,5103,4.562,0.04,0.787,0.823,291.63898,42.436321,1
1188,6948054,K00869.04,CONFIRMED,3.219814777,0.06,2.0642,488.2,998,234.93,30.5,5103,4.562,0.04,0.787,0.823,291.63898,42.436321,1
1189,6949607,K00870.01,CONFIRMED,5.912273234,0.17,2.3254,961.4,585,27.72,62.8,4072,4.696,-0.18,0.57,0.586,292.13702,42.42942,1
1190,6949607,K00870.02,CONFIRMED,8.98581901,0.008,2.8606,881.3,509,15.9,51.8,4072,4.696,-0.18,0.57,0.586,292.13702,42.42942,1
1191,7031517,K00871.01,FALSE POSITIVE,12.94066866,0.897,2.4845,42450,723,64.64,307.5,5875,4.572,-0.42,0.809,0.895,291.11969,42.507069,0
1192,7109675,K00872.01,CONFIRMED,33.60123371,0.67,4.4056,7425.9,495,14.22,247.9,5149,4.447,0.42,0.93,0.882,289.26874,42.604172,1
1193,7109675,K00872.02,CONFIRMED,6.76652928,0.429,2.9004,450.7,845,120.48,29.2,5149,4.447,0.42,0.93,0.882,289.26874,42.604172,1
1194,7118364,K00873.01,CONFIRMED,4.347288783,0.025,2.1024,451.6,1174,449.79,39.7,5754,4.345,0.16,1.122,1.014,291.96417,42.69614,1
1195,7134976,K00874.01,CONFIRMED,4.601811819,0.567,2.2607,755.9,896,152.91,60.8,4986,4.496,0.16,0.833,0.793,296.48343,42.663429,1
1196,7134976,K00874.02,CONFIRMED,11.18719905,0.387,3.252,353.6,667,46.65,21.9,4986,4.496,0.16,0.833,0.793,296.48343,42.663429,1
1197,7135852,K00875.01,CONFIRMED,4.220965778,0.705,3.0854,2260,595,29.68,157.8,3837,4.747,-0.06,0.517,0.544,296.69394,42.62611,1
1198,7270230,K00876.01,FALSE POSITIVE,6.998099523,7.361,2.0488,20285,853,125.22,192.3,5612,4.566,-0.12,0.829,0.926,287.88412,42.832439,0
1199,7287995,K00877.01,CONFIRMED,5.95489993,0.327,2.3892,1410.7,635,38.52,87.2,4261,4.641,-0.06,0.633,0.64,293.63696,42.82497,1
1200,7287995,K00877.02,CONFIRMED,12.03987488,0.286,2.7363,1250.6,502,15.06,57.6,4261,4.641,-0.06,0.633,0.64,293.63696,42.82497,1
1201,7287995,K00877.03,CONFIRMED,20.83762895,0.706,2.3734,439,418,7.24,14.9,4261,4.641,-0.06,0.633,0.64,293.63696,42.82497,1
1202,7303253,K00878.01,CONFIRMED,23.58917143,0.926,5.073,1200.7,487,13.34,53.3,4919,4.566,-0.24,0.721,0.697,297.46002,42.83992,1
1203,7366258,K00880.01,CONFIRMED,26.44439337,0.03,3.9783,1843.5,562,23.54,88,5427,4.463,0.16,0.929,0.915,292.87338,42.966141,1
1204,7366258,K00880.02,CONFIRMED,51.53997972,0.183,6.3994,3644.3,450,9.67,155.5,5427,4.463,0.16,0.929,0.915,292.87338,42.966141,1
1205,7366258,K00880.03,CONFIRMED,5.902245782,0.209,2.9003,702.3,926,173.74,59.3,5427,4.463,0.16,0.929,0.915,292.87338,42.966141,1
1206,7366258,K00880.04,CONFIRMED,2.382951591,0.479,1.8876,391.6,1253,583.01,41.4,5427,4.463,0.16,0.929,0.915,292.87338,42.966141,1
1207,7373451,K00881.01,CONFIRMED,21.02250608,0.036,4.1072,1772.5,521,17.48,62.4,5067,4.585,-0.08,0.75,0.789,294.90973,42.935261,1
1208,7373451,K00881.02,CONFIRMED,226.8904775,0.731,7.558,3136.4,236,0.73,46.8,5067,4.585,-0.08,0.75,0.789,294.90973,42.935261,1
1209,7377033,K00882.01,FALSE POSITIVE,1.956811408,1.091,2.1958,24905,1109,357.16,125.4,5209,4.657,-1.24,0.603,0.602,295.83536,42.943062,0
1210,7380537,K00883.01,CANDIDATE,2.688899233,0.001,2.11275,37491.6,929,175.76,1011.6,4820,4.667,-0.4,0.639,0.699,296.68307,42.967869,0
1211,7434875,K00884.01,CONFIRMED,9.439459486,0.049,2.8979,3036.1,686,52.32,175.2,5097,4.597,0.21,0.779,0.891,288.64252,43.039291,1
1212,7434875,K00884.02,CONFIRMED,20.47748843,0.497,2.8364,1382.4,530,18.65,52.7,5097,4.597,0.21,0.779,0.891,288.64252,43.039291,1
1213,7434875,K00884.03,CONFIRMED,3.336123113,0.252,1.9616,516.3,970,209.79,41.6,5097,4.597,0.21,0.779,0.891,288.64252,43.039291,1
1214,7455287,K00886.01,CONFIRMED,8.01078456,0.192,2.312,1333.6,453,9.9,48.5,3713,4.779,-0.12,0.47,0.484,294.77393,43.056301,1
1215,7455287,K00886.02,CONFIRMED,12.07134205,0.014,4.3224,759.2,395,5.74,31,3713,4.779,-0.12,0.47,0.484,294.77393,43.056301,1
1216,7455287,K00886.03,CONFIRMED,20.99587872,0.228,2.6333,767.3,328,2.74,18.2,3713,4.779,-0.12,0.47,0.484,294.77393,43.056301,1
1217,7458762,K00887.01,CONFIRMED,7.41113177,0.712,2.5242,620.5,905,158.11,50.4,5849,4.517,-0.02,0.919,1.014,295.65149,43.029831,1
1218,7552344,K00888.01,FALSE POSITIVE,1.000747038,0.908,0.9967,1823.5,1620,1635.2,147.4,5472,4.499,-0.54,0.79,0.718,297.97513,43.164909,0
1219,757450,K00889.01,CONFIRMED,8.884922995,0.069,2.07004,16053.4,770,83.21,388.2,5332,4.5,-0.08,0.843,0.821,291.1376,36.577381,1
1220,7585481,K00890.01,CONFIRMED,8.09888906,0.018,4.20241,6911.1,986,223.19,435.9,6214,4.442,0.07,1.076,1.169,282.69952,43.272739,1
1221,7663691,K00891.01,CONFIRMED,10.00653012,0.862,5.344,936.1,876,139.21,71.9,6063,4.47,-0.02,1.001,1.079,283.63077,43.379398,1
1222,7678434,K00892.01,CONFIRMED,10.37168928,0.537,3.035,1254.9,720,63.68,64.5,5121,4.457,0.18,0.888,0.822,290.39322,43.363899,1
1223,7678434,K00892.02,CONFIRMED,3.96996298,0.836,1.1757,299.2,992,229.37,15,5121,4.457,0.18,0.888,0.822,290.39322,43.363899,1
1224,7685981,K00893.01,CONFIRMED,4.40841331,0.899,5.012,549.4,1139,398,45.1,6007,4.457,-0.24,0.961,0.968,292.96555,43.34639,1
1225,7708215,K00894.01,FALSE POSITIVE,7.9426176,0.942,6.703,1590.7,878,140.57,60.4,5811,4.521,0.07,0.926,1.036,299.00143,43.399632,0
1226,7767559,K00895.01,FALSE POSITIVE,4.409409243,0.028,3.8636,12861,1101,347.06,85.8,5600,4.368,-0.26,0.975,0.811,296.41019,43.455391,0
1227,7825899,K00896.01,CONFIRMED,16.23947096,0.043,4.0374,2590.7,598,30.14,123.8,5191,4.564,0.34,0.837,0.937,293.0614,43.58136,1
1228,7825899,K00896.02,CONFIRMED,6.308201629,0.03,2.9785,1328.5,819,106.44,86.2,5191,4.564,0.34,0.837,0.937,293.0614,43.58136,1
1229,7825899,K00896.03,CANDIDATE,28.8672107,0.041,3.782,347.1,493,14,12,5191,4.564,0.34,0.837,0.937,293.0614,43.58136,0
1230,7849854,K00897.01,CONFIRMED,2.052349884,0.437,2.0778,14280.6,1497,1183.18,1072.1,5855,4.393,0.14,1.08,1.049,299.56189,43.503559,1
1231,7870390,K00898.01,CONFIRMED,9.7704486,0.09,2.4517,1897.8,460,10.59,58,3906,4.73,-0.32,0.509,0.508,282.23251,43.66563,1
1232,7870390,K00898.02,CONFIRMED,5.169804269,0.351,2.153,1037.4,569,24.75,41.4,3906,4.73,-0.32,0.509,0.508,282.23251,43.66563,1
1233,7870390,K00898.03,CONFIRMED,20.09017037,0.886,4.154,1432.1,362,4.05,36.9,3906,4.73,-0.32,0.509,0.508,282.23251,43.66563,1
1234,7907423,K00899.01,CONFIRMED,7.11373257,0.334,2.1764,807.6,429,8.01,44.4,3561,4.855,0,0.411,0.44,296.98505,43.65852,1
1235,7907423,K00899.02,CONFIRMED,3.306551643,0.001,1.8177,509.2,554,22.19,37.8,3561,4.855,0,0.411,0.44,296.98505,43.65852,1
1236,7907423,K00899.03,CONFIRMED,15.36845737,0.115,2.4714,756.1,332,2.86,30.9,3561,4.855,0,0.411,0.44,296.98505,43.65852,1
1237,7938496,K00900.01,CONFIRMED,13.81020318,0.791,3.048,1309.7,833,113.75,46.2,5942,4.327,-0.04,1.142,1.009,281.96063,43.70311,1
1238,8013419,K00901.01,CANDIDATE,12.73262407,0.811,2.2083,6465.7,432,8.22,210.5,3950,4.721,-0.14,0.541,0.563,285.16748,43.876339,0
1239,8018547,K00902.01,CANDIDATE,83.92494032,0.658,6.7904,7958.7,226,0.62,182.1,3960,4.746,-0.36,0.509,0.526,287.85239,43.897991,0
1240,8039892,K00903.01,CONFIRMED,5.007316661,0.344,4.2362,6932.3,998,234.28,431.4,5865,4.563,-0.34,0.827,0.914,295.53613,43.884449,1
1241,8150320,K00904.01,CONFIRMED,2.211116989,0.69,1.6485,724.2,931,177.19,42.6,4500,4.656,-0.02,0.646,0.71,285.16833,44.026459,1
1242,8150320,K00904.02,CONFIRMED,27.9541337,0.063,3.95,942.5,400,6.04,25.4,4500,4.656,-0.02,0.646,0.71,285.16833,44.026459,1
1243,8150320,K00904.03,CONFIRMED,42.1406089,0.045,5.083,895.5,349,3.49,21.6,4500,4.656,-0.02,0.646,0.71,285.16833,44.026459,1
1244,8150320,K00904.04,CONFIRMED,4.617490562,0.649,2.2618,575.8,728,66.47,28.1,4500,4.656,-0.02,0.646,0.71,285.16833,44.026459,1
1245,8150320,K00904.05,CONFIRMED,10.19849255,0.714,2.4283,634.1,559,23.11,21.4,4500,4.656,-0.02,0.646,0.71,285.16833,44.026459,1
1246,8180063,K00905.01,FALSE POSITIVE,5.795063956,0.949,3.2496,1692.9,950,192.74,119.4,5865,4.563,-0.34,0.827,0.914,296.50754,44.036072,0
1247,8226994,K00906.01,CONFIRMED,7.15681552,0.45,2.5882,867,782,88.23,47.7,5029,4.494,0.14,0.838,0.798,289.59476,44.141949,1
1248,8226994,K00906.02,CONFIRMED,17.64830851,0.653,2.0873,763.3,579,26.49,23.8,5029,4.494,0.14,0.838,0.798,289.59476,44.141949,1
1249,8226994,K00906.03,CONFIRMED,4.14810719,0.093,2.535,175.2,938,182.76,12.9,5029,4.494,0.14,0.838,0.798,289.59476,44.141949,1
1250,8247638,K00907.01,CONFIRMED,16.51410989,0.395,4.1575,973.5,655,43.57,55.9,5527,4.488,-0.18,0.866,0.841,296.56622,44.105862,1
1251,8247638,K00907.02,CONFIRMED,30.1329298,0.839,5.172,1015.8,536,19.55,44.8,5527,4.488,-0.18,0.866,0.841,296.56622,44.105862,1
1252,8247638,K00907.03,CONFIRMED,4.79090809,0.11,2.603,251.3,990,227.24,21.2,5527,4.488,-0.18,0.866,0.841,296.56622,44.105862,1
1253,8247638,K00907.04,CONFIRMED,99.6415962,0.028,4.448,952.5,360,3.97,22.7,5527,4.488,-0.18,0.866,0.841,296.56622,44.105862,1
1254,8255887,K00908.01,CONFIRMED,4.708326451,0.061,3.16114,7912.7,1162,431.02,633.4,5560,4.246,0.14,1.21,0.94,298.63565,44.17094,1
1255,8256049,K00909.01,FALSE POSITIVE,16.37198661,9.303,3.8449,4147.6,438,8.71,54.5,4187,4.656,-0.28,0.592,0.58,298.67862,44.175499,0
1256,8414716,K00910.01,CONFIRMED,5.392026903,0.314,2.9804,1151.4,850,123.33,77.4,5198,4.589,0.21,0.801,0.915,284.43051,44.48053,1
1257,8490993,K00911.01,CONFIRMED,4.093578461,0.93,2.5833,538.6,1182,461.07,36.4,6077,4.471,-0.04,0.999,1.077,290.26328,44.55645,1
1258,8490993,K00911.02,CONFIRMED,105.145959,0.964,8.593,685.4,401,6.09,15.4,6077,4.471,-0.04,0.999,1.077,290.26328,44.55645,1
1259,8505670,K00912.01,CONFIRMED,10.8484518,0.21,2.9993,1675.6,499,14.66,64.5,4201,4.682,-0.2,0.591,0.609,295.57935,44.545959,1
1260,8505670,K00912.02,CONFIRMED,6.66833241,0.644,1.915,362.3,587,28.06,14.2,4201,4.682,-0.2,0.591,0.609,295.57935,44.545959,1
1261,8544996,K00913.01,CONFIRMED,4.082274889,0.093,3.23015,17859.2,1016,251.48,1669.1,5655,4.581,-0.3,0.794,0.886,284.83047,44.658138,1
1262,8552202,K00914.01,CANDIDATE,3.886655224,0.649,3.1646,581.6,1010,246.29,48.1,5662,4.61,-0.54,0.738,0.813,288.72665,44.60751,0
1263,8605074,K00915.01,FALSE POSITIVE,37.60166128,0.408,8.30604,59130.1,606,31.86,1667.3,6140,4.354,-0.24,1.096,0.989,282.30603,44.714661,0
1264,8628973,K00916.01,CONFIRMED,3.314947362,0.799,1.8007,1398.2,1155,421.03,123.5,5609,4.481,0.16,0.944,0.983,293.45483,44.792789,1
1265,8655354,K00917.01,FALSE POSITIVE,6.71969089,0.985,3.0231,969.7,952,194.18,45.4,5931,4.479,-0.6,0.866,0.825,301.04956,44.706299,0
1266,8672910,K00918.01,CONFIRMED,39.6431552,0.062,6.5292,15663.8,472,11.74,690.3,5231,4.455,0.14,0.9,0.844,283.97751,44.811562,1
1267,8686150,K00919.01,FALSE POSITIVE,51.42598578,0.203,16.9422,66067.7,549,21.4,1843.8,6257,4.41,0.21,1.147,1.233,290.63898,44.806789,0
1268,8689031,K00920.01,CONFIRMED,21.80451611,0.751,3.4097,1144.9,543,20.48,49.9,5481,4.629,-0.5,0.708,0.806,291.71732,44.88731,1
1269,8689373,K00921.01,CONFIRMED,10.28194593,0.168,3.4366,1110.7,680,50.6,55,5196,4.593,0.04,0.775,0.869,291.84198,44.858089,1
1270,8689373,K00921.02,CONFIRMED,18.11993039,0.206,4.2309,1506.9,563,23.77,60.7,5196,4.593,0.04,0.775,0.869,291.84198,44.858089,1
1271,8689373,K00921.03,CONFIRMED,3.78402867,0.691,1.9012,426.1,949,191.78,25.6,5196,4.593,0.04,0.775,0.869,291.84198,44.858089,1
1272,8826878,K00922.01,CONFIRMED,5.15448142,0.933,3.228,697.5,964,204.1,48.1,5431,4.457,-0.14,0.884,0.816,294.84689,45.034409,1
1273,8883593,K00923.01,CONFIRMED,5.743469797,0.001,3.4412,1240.2,982,219.95,79.7,5897,4.531,-0.16,0.891,0.983,291.09235,45.115528,1
1274,8951215,K00924.01,CANDIDATE,39.4759093,0.938,2.968,1012.6,577,26.13,26.6,6225,4.45,-0.12,1.031,1.091,291.20804,45.244389,0
1275,9016295,K00925.01,FALSE POSITIVE,19.97448524,0.886,4.23479,40293.1,700,56.84,1398.8,6108,4.471,-0.08,0.997,1.072,289.72748,45.367661,0
1276,9077124,K00926.01,CONFIRMED,3.166353562,0.032,3.3129,1473.4,1273,621.92,128.3,6007,4.47,0.02,0.998,1.072,286.36011,45.414291,1
1277,9097120,K00927.01,FALSE POSITIVE,23.89963441,1.245,3.81881,20953.1,652,42.8,547.8,6192,4.503,-0.38,0.924,0.991,294.71768,45.48576,0
1278,9140402,K00928.01,CANDIDATE,2.494170338,0.095,1.1221,863.7,1194,480.19,69.2,5569,4.566,-0.08,0.829,0.928,284.75943,45.599129,0
1279,9141746,K00929.01,CONFIRMED,6.491682808,0.535,4.301,7163.3,1062,301.54,502.3,6123,4.413,0.14,1.107,1.159,285.55481,45.578861,1
1280,9141746,K00929.02,CONFIRMED,2.85188338,0.578,2.666,114.9,1398,903.77,10.1,6123,4.413,0.14,1.107,1.159,285.55481,45.578861,1
1281,9159275,K00930.01,FALSE POSITIVE,3.044770796,1.252,10.0134,1695,1076,317.36,203.5,5525,4.603,-0.36,0.753,0.843,293.68494,45.51683,0
